Gene_symbol	NAME	log2FoldChange	pvalue	FDR	1posH	2posH	3posH	4posH	5posH	6posH	1negH	2negH	3negH	4negH	5negH	6negH
1810043H04Rik	RIKEN cDNA 1810043H04 gene	-1.044752245	0.781936933	0.999902145	3.529764119	2.256882502	3.793735196	3.896138842	7.219233141	4.970432456	4.078060707	4.242741655	3.857781673	4.026712941	4.98639343	5.566584204
1810055G02Rik	RIKEN cDNA 1810055G02 gene	-1.036377606	0.743796478	0.999902145	22.17868455	20.93885432	17.63754083	21.27891213	12.77804266	15.81501236	18.79106404	20.0906296	19.28890837	20.38523426	19.480177	16.77204591
1810058I24Rik	RIKEN cDNA 1810058I24 gene	1.029563042	0.701695173	0.999902145	30.82660664	30.7186785	34.14361677	37.04328929	36.60151203	36.60045718	30.94528419	34.69065235	26.50669343	36.86959036	35.50312122	35.56830426
1810062G17Rik	RIKEN cDNA 1810062G17 gene	1.240854916	0.294023132	0.999902145	0.764782226	1.00305889	1.264578399	1.018990159	0.938500308	1.882739567	0.719657772	1.123078673	1.057778846	0.943760845	0.731337703	0.939812917
1810064F22Rik	RIKEN cDNA 1810064F22 gene	-1.073017058	0.714328014	0.999902145	1.76488206	2.06880896	1.53080543	1.558455537	3.754001233	2.033358732	2.198954303	2.433337125	2.240002262	1.824604301	1.728616389	3.180905259
2010005H15Rik	RIKEN cDNA 2010005H15 gene	4.352137857	0.00090764	0.999902145	0.58829402	2.06880896	26.09024907	1.558455537	1.227269634	1.054334157	1.839125417	1.185471933	0.933334276	1.950439081	0.864308194	0.650639712
2010016I18Rik	RIKEN cDNA 2010016I18 gene	1.181093605	0.454885312	0.999902145	1.17658804	0.752294167	1.131464883	0.419584183	0.794115646	1.506191653	0.959543696	0.686325856	0.746667421	0.755008676	0.598367212	1.08439952
2010107E04Rik	RIKEN cDNA 2010107E04 gene	-1.002583871	0.977505754	0.999902145	40.47462857	43.0061499	38.33669251	41.11924993	59.26990409	37.88072008	40.22087325	44.17442782	37.52003788	42.28048588	44.01323267	52.62952338
2010107G23Rik	RIKEN cDNA 2010107G23 gene	1.117040613	0.330219623	0.999902145	4.765181561	3.886853198	4.126518986	4.975069598	5.414424856	5.045742039	4.277965644	4.180348395	3.733337103	4.341299889	3.856144252	4.84365119
2010111I01Rik	RIKEN cDNA 2010111I01 gene	-1.027075921	0.689279031	0.999902145	62.82980132	69.58721048	61.16566045	58.38214203	75.87414031	55.87971034	70.16663275	63.70351808	62.65784104	59.96027238	63.02801295	74.53439369
2010204K13Rik	RIKEN cDNA 2010204K13 gene	1.125413775	0.515726906	0.999902145	2.000199667	2.131500141	1.797032461	1.798217927	3.826193565	2.183977897	2.23893529	1.934191048	1.368890271	2.13919125	1.86158688	2.602558848
2010300C02Rik	RIKEN cDNA 2010300C02 gene	1.060481034	0.663837387	0.999902145	27.53216013	29.90369315	27.95383829	24.75546679	47.35816941	43.15239087	28.22657705	30.759877	25.69780373	30.32618184	30.71618353	43.44827411
2010315B03Rik	RIKEN cDNA 2010315B03 gene	-1.00941808	0.908851038	0.999902145	15.82510913	13.47860383	13.91036239	14.44568401	16.17108224	16.64341777	16.11233789	15.66070817	15.36890441	15.16309092	15.15863603	13.66343395
2010320M18Rik	RIKEN cDNA 2010320M18 gene	1.038732383	0.741740986	0.999902145	5.706451993	6.331809242	8.519265003	6.533525134	9.168426089	7.756887015	6.077110073	6.67607878	6.90667364	7.361334595	8.111199979	7.229330135
2200002D01Rik	RIKEN cDNA 2200002D01 gene	1.036004081	0.738887973	0.999902145	8.118457474	7.648324034	9.51761637	7.013049915	7.65238713	8.208744511	8.116140427	7.175224857	5.724450225	7.675921543	9.041993419	8.747489463
2210011C24Rik	RIKEN cDNA 2210011C24 gene	1.159055823	0.327966086	0.999902145	3.000299501	3.385323753	3.06161086	4.016020037	3.465231908	5.497599535	3.87815577	2.870089943	3.111114252	2.894199926	3.058321304	3.397785163
2210013O21Rik	RIKEN cDNA 2210013O21 gene	-1.026433656	0.729963999	0.999902145	21.23741412	19.74772189	20.29981114	23.49671424	26.4223933	21.61385023	22.10948599	23.6470454	20.72002092	22.90192985	21.74067535	25.23036217
2210015D19Rik	RIKEN cDNA 2210015D19 gene	1.026858493	0.819780757	0.999902145	4.353375747	4.263000281	5.590767658	5.15489139	5.414424856	3.916098299	4.397908606	5.303427068	3.422225678	5.222143345	4.454511464	5.205117697
2210016F16Rik	RIKEN cDNA 2210016F16 gene	-1.005619397	0.933014954	0.999902145	26.00259568	24.51225162	28.41973559	25.83439755	30.82612551	25.15340061	24.06855437	27.70260727	26.07113744	28.31282536	30.58321304	25.01348227
2210016L21Rik	RIKEN cDNA 2210016L21 gene	1.081233964	0.242996605	0.999902145	20.7667789	20.6880896	19.50113004	22.29790229	19.56412181	20.03234899	20.27036057	20.83934872	17.85779581	17.42811695	18.15047208	19.01313825
2210018M11Rik	RIKEN cDNA 2210018M11 gene	1.029038015	0.725541833	0.999902145	37.18018205	38.49238489	35.07541138	31.82845731	24.54539268	30.34976182	36.74252735	33.81714672	32.91558879	27.4948993	32.24534418	28.62814733
2210039B01Rik	RIKEN cDNA 2210039B01 gene	-1.014875438	0.954331949	0.999902145	1.706052658	1.755353057	1.397691914	1.97803972	2.382346937	1.581501236	1.759163442	2.308550606	1.804446266	1.887521691	1.462675406	1.735039232
2210404O09Rik	RIKEN cDNA 2210404O09 gene	1.027097273	0.770783425	0.999902145	7.471334052	7.585632854	6.921902815	8.211861866	7.14704081	7.90750618	6.756786858	7.050438338	7.155562781	8.36801283	6.116642607	8.747489463
2210408I21Rik	RIKEN cDNA 2210408I21 gene	-1.051213999	0.569193146	0.999902145	12.64832143	13.98013328	12.84545426	14.50562461	19.05877549	16.9446561	14.11328853	15.16156209	14.31112556	17.42811695	15.62403275	17.92873873
2300009A05Rik	RIKEN cDNA 2300009A05 gene	-1.018515879	0.893079543	0.999902145	3.059128903	2.444956044	2.595713555	3.836198244	4.331539885	3.464240803	3.078536024	3.930775356	2.986669682	2.894199926	3.390747532	3.831544971
2310001H17Rik	RIKEN cDNA 2310001H17 gene	-1.016848318	0.933216845	0.999902145	1.353076246	0.877676529	0.998351367	0.719287171	0.794115646	1.204953323	0.879581721	0.935898894	0.933334276	1.069595625	1.462675406	0.795226315
2310007B03Rik	RIKEN cDNA 2310007B03 gene	1.065810956	0.394352819	0.999902145	36.94486445	37.05048774	30.41643833	43.03734905	47.64693873	49.17715748	38.10188092	37.12398948	34.34670135	36.86959036	41.48679334	41.13488847
2310009A05Rik	RIKEN cDNA 2310009A05 gene	-1.036647303	0.769362313	0.999902145	5.471134385	3.949544378	3.261281134	4.975069598	6.713886821	3.614859968	5.197528352	5.490606847	4.168893098	4.718804227	4.98639343	4.409891382
2310009B15Rik	RIKEN cDNA 2310009B15 gene	1.02720906	0.860798073	0.999902145	3.882740531	2.821103127	4.525859533	4.915129	5.342232524	4.21733663	4.237984656	4.741887732	2.800002827	3.963795551	3.856144252	5.421997601
2310011J03Rik	RIKEN cDNA 2310011J03 gene	-1.044763738	0.516728365	0.999902145	22.41400216	25.38992815	24.82567067	22.1180805	23.6790847	24.40030479	24.42838325	25.89320274	21.77779977	25.73321239	24.73251141	26.6762282
2310015A10Rik	RIKEN cDNA 2310015A10 gene	-1.08651495	0.435186563	0.999902145	15.17798571	18.68197182	23.96043282	18.76140704	21.58550709	23.19535146	19.07093095	24.20858473	20.34668721	21.51774728	22.27255732	24.43513585
2310022A10Rik	RIKEN cDNA 2310022A10 gene	1.002997427	0.972074534	0.999902145	14.35437408	15.35933925	15.84050836	12.64746609	10.97323437	10.46803199	13.91338359	12.85301148	13.06667986	12.52056055	12.16679997	15.03700668
2310022B05Rik	RIKEN cDNA 2310022B05 gene	-1.014227386	0.799848936	0.999902145	173.8997123	156.8533339	136.5079103	154.5268605	144.1680858	150.0166887	158.3646908	148.1839916	144.3557013	155.3430352	156.7722094	166.2022998
2310030G06Rik	RIKEN cDNA 2310030G06 gene	1.046661346	0.696343391	0.999902145	15.06032691	14.92050099	16.37296243	17.62253568	26.2058163	20.18296816	15.71252802	18.84276441	18.23112952	16.67310827	16.55482619	19.37460476
2310033P09Rik	RIKEN cDNA 2310033P09 gene	1.084347126	0.409590128	0.999902145	10.94226877	9.654441814	9.783843401	9.770317403	12.27269634	11.59767573	10.63494263	9.733348502	8.088897056	9.878030183	9.041993419	11.56692822
2310034G01Rik	RIKEN cDNA 2310034G01 gene	-1.121023568	0.641282793	0.999902145	1.235417442	0.814985348	1.730475704	1.618396134	3.393039576	2.937073724	1.879106404	2.807696683	1.617779411	1.761686912	1.928072126	3.108611958
2310035C23Rik	RIKEN cDNA 2310035C23 gene	-1.016840215	0.744849885	0.999902145	52.41699717	58.36548915	58.30371986	52.98748825	55.29932586	53.4698037	53.41459906	54.46931565	61.78672905	58.19858547	57.24379657	51.32824396
2310036O22Rik	RIKEN cDNA 2310036O22 gene	1.088658621	0.234355292	0.999902145	60.24130763	60.55968047	62.82957939	63.53703342	75.152217	63.33535903	58.81203235	57.71376515	54.38227713	52.72477257	61.16642607	69.47386259
2310039H08Rik	RIKEN cDNA 2310039H08 gene	1.114211068	0.407701124	0.999902145	5.9417696	6.1437357	6.389448752	6.413643939	9.385003084	6.702552858	5.997148099	5.553000107	5.102227374	6.29173897	6.582039327	7.229330135
2310039L15Rik	RIKEN cDNA 2310039L15 gene	1.110411749	0.608273774	0.999902145	0.941270432	1.253823612	1.198021641	0.659346573	1.371654297	1.355572488	0.919562708	0.873505635	0.871111991	1.384182573	0.598367212	1.445866027
2310057M21Rik	RIKEN cDNA 2310057M21 gene	-1.031337349	0.735345884	0.999902145	9.648021925	10.72019188	9.850400159	8.691386647	9.312810752	7.455648684	9.11566511	9.358988944	9.457787327	10.82179103	8.975508174	9.831888983
2310061I04Rik	RIKEN cDNA 2310061I04 gene	1.120803126	0.270601638	0.999902145	9.589192523	10.84557425	11.51431911	9.470614415	14.36627395	12.57670031	11.71442929	10.98121369	7.528896491	7.738838933	9.839816368	13.01279424
2310067B10Rik	RIKEN cDNA 2310067B10 gene	1.037108469	0.479213588	0.999902145	50.5344563	51.15600338	48.78610349	49.2711712	55.73247985	56.63280617	53.81440894	53.40863024	48.90671605	47.50262922	49.73096381	47.06293918
2410002F23Rik	RIKEN cDNA 2410002F23 gene	1.025193023	0.814750447	0.999902145	38.5332583	37.92816427	44.1936872	40.81954694	49.81270867	39.38691174	35.98288859	38.68382097	42.06226469	40.07837724	42.08516055	45.68936645
2410004B18Rik	RIKEN cDNA 2410004B18 gene	1.104954593	0.188457658	0.999902145	13.23661545	12.72630966	11.44776235	13.18693146	14.07750463	12.42608114	12.15422015	10.85642717	11.01334445	12.01722143	11.83437374	11.85610142
2410004I01Rik	RIKEN cDNA 2410004I01 gene	1.124666009	0.502597461	0.999902145	1.17658804	1.692661876	1.331135157	1.438574342	0.938500308	2.25928748	1.079486658	1.060685414	1.057778846	1.258347794	1.928072126	1.518159328
2410004P03Rik	RIKEN cDNA 2410004P03 gene	1.097234845	0.591069214	0.999902145	10.88343937	10.84557425	8.985162307	11.38871354	23.31812305	19.58049149	12.51404903	13.35215756	8.773342192	13.08681706	11.16952128	18.50708514
2410006H16Rik	RIKEN cDNA 2410006H16 gene	-1.079196655	0.49647678	0.999902145	18.29594402	19.87310425	24.42633012	23.97623903	29.09350956	26.58428268	22.86912475	26.64192186	22.77335633	27.62073408	22.07310158	31.51987939
2410015M20Rik	RIKEN cDNA 2410015M20 gene	1.052976099	0.436336129	0.999902145	24.70834883	24.95108988	23.22830848	25.17505098	24.40100802	22.06570772	22.58925784	21.77524761	20.4089095	24.09736025	22.00661634	26.6039349
2410016O06Rik	RIKEN cDNA 2410016O06 gene	1.003921514	0.967076011	0.999902145	14.7073505	12.35016258	13.64413536	12.52758489	14.79942794	11.67298531	10.95479053	12.04189911	13.81334728	13.33848662	14.22784259	15.25388658
2410017I17Rik	RIKEN cDNA 2410017I17 gene	1.398149314	0.132202401	0.999902145	1.47073505	1.379205973	0.798681094	1.018990159	1.01069264	0.451857496	0.879581721	0.686325856	0.684445136	0.943760845	0.598367212	0.578346411
2410018L13Rik	RIKEN cDNA 2410018L13 gene	1.029122884	0.840558212	0.999902145	3.412105315	3.385323753	5.457654142	3.656376451	5.270040193	5.34698037	3.638269846	4.804280991	3.546670248	4.21546511	3.789659007	5.783464108
2410089E03Rik	RIKEN cDNA 2410089E03 gene	-1.017461801	0.781749752	0.999902145	43.65141627	43.3196058	45.59137912	43.03734905	40.93305191	47.67096583	43.81916211	42.48980981	46.41782465	44.04217279	44.87754087	47.20752578
2410131K14Rik	RIKEN cDNA 2410131K14 gene	1.007126567	0.950738347	0.999902145	11.00109817	9.717132994	10.11662719	10.18990159	8.446502775	9.86555533	10.23513275	11.04360695	10.08001018	8.808434558	10.63763932	8.096849751
2500004C02Rik	RIKEN cDNA 2500004C02 gene	-1.102826558	0.421296424	0.999902145	3.294446511	4.388382643	3.194724376	4.016020037	4.981270867	3.765479134	4.677775517	4.429921433	4.231115383	3.900878161	3.989114744	4.771357889
2510002D24Rik	RIKEN cDNA 2510002D24 gene	1.113408576	0.379351627	0.999902145	7.824310464	8.526000563	7.121573088	8.151921269	10.90104204	12.42608114	8.236083389	8.672663088	7.217785066	7.864673712	7.645803259	9.615009079
2510009E07Rik	RIKEN cDNA 2510009E07 gene	-1.068757819	0.213276953	0.999902145	94.48001959	92.72025612	86.19100139	102.0788376	83.02118112	98.73086288	92.07621381	97.83263109	112.9334474	99.59822789	96.33712106	97.01761041
2510039O18Rik	RIKEN cDNA 2510039O18 gene	1.012662467	0.840078332	0.999902145	44.76917491	47.70798844	45.79104939	48.61182462	56.81536482	55.2019241	49.29655737	52.8470909	44.36448924	46.74762055	50.66175725	51.03907075
2610001J05Rik	RIKEN cDNA 2610001J05 gene	-1.009725241	0.883548097	0.999902145	37.00369385	39.74620851	39.73438443	40.39996276	48.51324671	40.06469798	39.86104436	43.23852892	38.7022613	41.71422937	39.55872121	44.74955353
2610002M06Rik	RIKEN cDNA 2610002M06 gene	-1.003296843	0.958498464	0.999902145	50.2991387	46.83031192	46.92251427	51.24921092	48.29666971	45.78822626	48.73682355	48.60434925	52.70227544	50.83725088	47.20452447	42.21928799
2610005L07Rik	RIKEN cDNA 2610005L07 gene	1.021309349	0.858172711	0.999902145	109.7168347	112.7814339	109.4858666	97.58329283	68.65490717	109.1235853	105.2699396	86.91381066	109.2001103	98.02529315	108.503921	86.75196162
2610008E11Rik	RIKEN cDNA 2610008E11 gene	-1.010676995	0.878858241	0.999902145	80.41979251	80.74624062	60.03419556	67.85275644	61.86882802	59.87111822	76.28372381	66.57360802	71.92896152	73.80209812	63.55989492	63.03975877
2610015P09Rik	RIKEN cDNA 2610015P09 gene	1.050637883	0.715267539	0.999902145	8.00079867	8.964838827	6.589119025	8.511564854	13.28338898	9.86555533	8.915760173	8.922236126	6.90667364	9.123021506	8.643081945	9.976475586
2610020C07Rik	RIKEN cDNA 2610020C07 gene	1.254441415	0.28102876	0.999902145	1.235417442	1.316514793	1.464248672	1.438574342	0.938500308	1.581501236	0.879581721	0.873505635	0.933334276	1.258347794	0.664852457	1.807332534
2610020H08Rik	RIKEN cDNA 2610020H08 gene	1.109640413	0.394642958	0.999902145	3.706252325	4.952603268	3.527508165	3.236792268	3.609616571	3.916098299	3.918136758	3.618809058	2.613335972	3.712125992	3.124806549	3.614665067
2610027K06Rik	RIKEN cDNA 2610027K06 gene	1.121012399	0.443721743	0.999902145	1.17658804	2.256882502	2.063259493	2.157861512	1.660423622	2.033358732	1.79914443	2.121370827	1.555557126	1.132513015	1.595645898	1.879625835
2610028H24Rik	RIKEN cDNA 2610028H24 gene	1.031812219	0.871988799	0.999902145	10.17748654	12.78900084	11.11497856	12.88722848	36.81808902	23.94844729	15.23275617	17.4701127	13.87556957	16.16976915	17.08670815	24.50742916
2610035D17Rik	RIKEN cDNA 2610035D17 gene	-1.163276466	0.341807861	0.999902145	2.412005481	1.880735418	3.660621681	2.997029878	4.403732216	3.539550386	3.078536024	4.180348395	2.675558257	4.08963033	4.587481955	3.325491862
2610044O15Rik8	RIKEN cDNA 2610044O15 gene	-1.001322287	0.986600385	0.999902145	13.29544485	12.6009273	12.17988668	12.52758489	16.0988899	14.30882071	13.95336458	13.72651712	14.68445927	13.71599095	11.16952128	13.66343395
2610203C20Rik	RIKEN cDNA 2610203C20 gene	-1.151568175	0.317299574	0.999902145	8.412604484	9.779824175	5.923551447	6.173881549	10.25131106	4.593884543	8.955741161	7.175224857	11.20001131	9.123021506	6.582039327	8.964369367
2610203C22Rik	RIKEN cDNA 2610203C22 gene	-1.07947625	0.608624536	0.999902145	5.353475581	4.012235559	3.327837892	5.214831988	2.743308594	3.765479134	5.037604403	4.305134914	4.293337668	4.781721617	4.853422938	3.108611958
2610301B20Rik	RIKEN cDNA 2610301B20 gene	-1.023813597	0.778242355	0.999902145	26.88503671	24.95108988	21.83061657	26.49374412	33.93039576	25.68056769	27.66684323	26.76670838	26.00891515	28.18699059	25.46384911	29.42337365
2610305D13Rik	RIKEN cDNA 2610305D13 gene	-1.237494643	0.078466797	0.999902145	12.17768621	11.47248605	7.98681094	10.24984218	8.15773345	7.530958267	10.27511374	10.48206762	16.61335011	12.33180838	10.63763932	11.13316841
2610306M01Rik	RIKEN cDNA 2610306M01 gene	-1.002965167	0.980317723	0.999902145	2.764981893	3.259941392	4.792086564	3.476554659	4.259347553	3.238312055	4.198003669	3.556415799	3.297781108	3.775043382	3.390747532	3.470078465
2610307P16Rik	RIKEN cDNA 2610307P16 gene	-1.202753228	0.100580504	0.999902145	3.529764119	3.197250211	2.196373008	3.296732866	2.887693256	3.38893122	3.798193796	4.242741655	3.608892533	3.271704264	3.457232778	3.903838273
2610507B11Rik	RIKEN cDNA 2610507B11 gene	-1.013212634	0.863878121	0.999902145	309.5603132	291.8901369	284.1307992	279.9825312	246.6090041	268.3280431	288.6627285	272.533758	288.2136243	295.460062	303.7046025	254.1832475
2610507I01Rik	RIKEN cDNA 2610507I01 gene	1.034117491	0.555419103	0.999902145	47.5341568	51.34407692	56.30701713	46.87354729	47.50255407	45.48698793	52.57499833	46.91973124	49.15560519	45.42635536	43.41486546	47.56899229
2610524H06Rik	RIKEN cDNA 2610524H06 gene	-1.006545617	0.945715871	0.999902145	10.05982774	9.779824175	12.44611371	11.50859473	11.76735002	9.489007417	10.11518979	12.29147215	9.955565608	10.88470842	11.10303604	11.20546171
2610528J11Rik	RIKEN cDNA 2610528J11 gene	-1.0046359	0.969634315	0.999902145	4.882840365	5.892970977	5.191427111	5.694356768	6.569502158	7.832196598	4.717756504	5.740179886	5.102227374	5.914234632	6.116642607	8.747489463
2700029M09Rik	RIKEN cDNA 2700029M09 gene	-1.103037347	0.281208762	0.999902145	19.59019086	18.18044238	16.43951918	16.60354552	23.46250771	13.70634405	17.6715964	22.58635998	17.60890667	18.43479518	19.01478028	24.00137605
2700038G22Rik	RIKEN cDNA 2700038G22 gene	1.330207463	0.166604923	0.999902145	1.353076246	0.940367709	1.597362188	0.779227768	1.804808285	1.506191653	1.399334556	0.623932596	0.995556561	0.566256507	0.93079344	1.373572726
2700046A07Rik	RIKEN cDNA 2700046A07 gene	-1.009443726	0.942025405	0.999902145	4.000399335	3.824162017	4.991756837	4.195841829	4.11496289	4.292646212	3.43836491	3.805988837	4.542226809	4.467134669	5.45179015	4.048424875
2700046G09Rik	RIKEN cDNA 2700046G09 gene	-1.220775639	0.238462569	0.999902145	1.647223256	1.128441251	1.663918946	1.618396134	2.02138528	0.979024575	1.63922048	2.246157347	2.177779977	2.390860809	1.529160652	1.08439952
2700049A03Rik	RIKEN cDNA 2700049A03 gene	1.040652312	0.684874413	0.999902145	19.64902026	19.49695717	17.03853001	15.28485238	13.64435064	16.04094111	18.43123516	16.78378684	18.10668495	14.0305779	15.82348848	13.95260716
2700054A10Rik	RIKEN cDNA 2700054A10 gene	1.035291821	0.792807232	0.999902145	3.353275913	3.009176669	2.995054102	3.176851671	4.403732216	4.292646212	3.278440961	3.182056241	3.608892533	3.586291213	2.260498355	4.554477985
2700060E02Rik	RIKEN cDNA 2700060E02 gene	-1.05102393	0.499149618	0.999902145	79.65501029	77.67437278	80.60023374	85.9548169	106.6280735	91.04928545	83.92009239	96.08561982	90.40898018	91.85938896	95.47281287	90.36662668
2700062C07Rik	RIKEN cDNA 2700062C07 gene	-1.045572808	0.659538987	0.999902145	10.82460997	8.902147647	9.584173128	9.290792622	7.219233141	9.263078669	9.035703135	11.72993281	9.271120472	10.57012147	10.1722426	6.867863628
2700081O15Rik	RIKEN cDNA 2700081O15 gene	1.119091575	0.107823565	0.999902145	60.59428404	57.98934206	53.71130357	47.89253745	48.08009272	44.73389211	53.9343519	40.30604572	48.84449376	42.34340327	43.6143212	50.60531094
